PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Nationality,Occupation,FamilySize,IsAlone,Deck,Title,AgeGroup,TravelPurpose,Survived
4758,1,"Patel, Mr. Ali Raj",male,22.4,2,2,S2JG27N,90.7,D88,S,Italy,Student,5,0,D,Mr,Adult,Vacation,0
4759,3,"Johnson, Master. David John",male,28.5,1,1,HB10FBS,32.4,,S,England,Labourer,3,0,Unknown,Master,Adult,Family Visit,0
4760,3,"Patel, Dr. David Mary",male,29.8,2,1,SNQ6AEJ,14.52,,S,England,Clerk,4,0,Unknown,Dr,Adult,Vacation,0
4761,1,"Khan, Master. Raj Emma",male,38.2,2,2,Y8Y7U86,76.59,E65,S,Lebanon,Nurse,5,0,E,Master,Adult,Business,0
4762,2,"Murphy, Miss. James James",female,30.0,0,0,PB4S6UL,23.78,,C,India,Teacher,1,1,B,Miss,Adult,Vacation,1
4763,1,"Smith, Mr. John John",male,5.3,1,0,V0JIDFA,153.51,,C,Ireland,Clerk,2,0,C,Mr,Child,Immigration,1
4764,3,"Johnson, Miss. James James",female,43.1,3,2,OYLV232,8.04,,S,India,Clerk,6,0,Unknown,Miss,Adult,Immigration,0
4765,3,"Garcia, Dr. Emma Ali",female,31.2,3,2,9ACM7ZM,29.89,,S,Ireland,Nurse,6,0,Unknown,Dr,Adult,Immigration,1
4766,3,"Khan, Mr. Mary Raj",male,11.8,3,1,SBA8W36,26.62,,C,Germany,Seamstress,5,0,Unknown,Mr,Child,Vacation,0
4767,2,"Smith, Mr. Mary Anna",male,33.8,0,0,843CYCV,60.45,,S,England,Seamstress,1,1,A,Mr,Adult,Business,0
4768,3,"Singh, Mr. John Anna",male,36.1,2,0,5IQ8HA2,22.98,,C,Italy,Student,3,0,Unknown,Mr,Adult,Family Visit,1
4769,3,"Patel, Dr. Anna David",male,31.5,3,2,HDYZFMG,29.93,,S,Sweden,Labourer,6,0,Unknown,Dr,Adult,Vacation,0
4770,2,"Patel, Dr. Mary Emma",male,13.5,3,2,8AH96UE,49.59,,S,Ireland,Businessman,6,0,Unknown,Dr,Teen,Family Visit,1
4771,3,"Patel, Master. James David",male,34.7,1,1,N5Z6CUE,22.66,,S,France,Engineer,3,0,Unknown,Master,Adult,Family Visit,0
4772,3,"Martin, Miss. Mary Raj",female,11.0,2,1,X82MU11,15.09,,S,Sweden,Nurse,4,0,Unknown,Miss,Child,Immigration,1
4773,3,"Patel, Master. James John",male,35.2,2,0,0U05J1A,26.23,,S,Finland,Teacher,3,0,Unknown,Master,Adult,Business,0
4774,2,"Garcia, Dr. Raj Anna",female,36.6,0,1,2DZQ45V,75.57,,S,Lebanon,Clerk,2,0,F,Dr,Adult,Immigration,0
4775,2,"Lee, Dr. John Ali",female,49.4,0,2,8JY2M0S,73.55,,S,India,Clerk,3,0,Unknown,Dr,Adult,Business,1
4776,3,"Patel, Master. Anna Raj",male,19.1,0,2,NIRH5FI,15.97,,C,Sweden,Student,3,0,Unknown,Master,Teen,Business,0
4777,3,"Martin, Master. Mary Anna",male,52.9,0,1,T0KLTY0,11.81,,S,India,Clerk,2,0,Unknown,Master,Adult,Vacation,0
4778,3,"Khan, Dr. Anna James",male,19.5,3,1,R3HXPQX,35.49,,C,India,Student,5,0,Unknown,Dr,Teen,Business,0
4779,3,"Martin, Master. Anna Emma",male,34.7,2,1,1KYUSL8,31.6,,Q,England,Clerk,4,0,Unknown,Master,Adult,Business,0
4780,3,"Lee, Miss. John Emma",female,20.2,0,2,1LVOTFD,39.65,,S,France,Doctor,3,0,Unknown,Miss,Adult,Immigration,0
4781,3,"Patel, Dr. Mary David",male,33.6,3,1,TBFS48E,36.81,,Q,Germany,Seamstress,5,0,Unknown,Dr,Adult,Vacation,0
4782,1,"Murphy, Master. Anna Raj",male,44.7,2,1,3Q67PFZ,129.38,B87,S,France,Doctor,4,0,B,Master,Adult,Immigration,0
4783,3,"Lee, Mrs. James Anna",female,18.7,3,0,I0PUOOS,18.06,,S,India,Merchant,4,0,Unknown,Mrs,Teen,Business,1
4784,2,"Johnson, Dr. James Ali",female,39.5,1,0,5Y42TWQ,60.78,,S,Lebanon,Doctor,2,0,B,Dr,Adult,Business,1
4785,3,"Johnson, Master. James Anna",male,37.4,1,0,S6CF1EA,12.11,,S,Italy,Seamstress,2,0,Unknown,Master,Adult,Vacation,0
4786,2,"Singh, Master. James Raj",male,49.4,0,0,OC6KINU,26.4,E15,S,USA,Student,1,1,E,Master,Adult,Family Visit,0
4787,3,"Lee, Miss. Anna Ali",female,37.7,3,0,4X5GA4R,37.97,,S,Italy,Nurse,4,0,Unknown,Miss,Adult,Business,0
4788,1,"Murphy, Miss. Raj Raj",female,34.9,2,2,RKLDMXH,103.75,,C,USA,Clerk,5,0,Unknown,Miss,Adult,Immigration,1
4789,3,"Martin, Miss. Raj Raj",female,28.3,3,1,50DT7CO,13.93,,S,Germany,Seamstress,5,0,Unknown,Miss,Adult,Immigration,1
4790,1,"Garcia, Dr. Mary Raj",male,37.3,1,1,9RZNYEN,89.85,,S,Finland,Nurse,3,0,G,Dr,Adult,Immigration,0
4791,1,"Khan, Mr. Mary Emma",male,28.3,1,1,J9II1J7,105.59,B74,C,Finland,Clerk,3,0,B,Mr,Adult,Vacation,1
4792,1,"Patel, Dr. Raj Raj",female,37.2,1,1,IPPK7ZB,127.69,F117,Q,USA,Merchant,3,0,F,Dr,Adult,Immigration,1
4793,1,"Garcia, Dr. James Raj",female,36.7,3,1,9YB715F,120.07,D99,C,Lebanon,Seamstress,5,0,D,Dr,Adult,Family Visit,1
4794,3,"Khan, Mrs. Ali James",female,28.9,1,2,SVC0YI0,12.82,,S,Italy,Engineer,4,0,Unknown,Mrs,Adult,Family Visit,0
4795,1,"Lee, Dr. Emma James",male,22.8,3,0,B2UFCVG,143.53,,S,Ireland,Merchant,4,0,Unknown,Dr,Adult,Immigration,0
4796,3,"Brown, Miss. Emma Raj",female,56.6,0,1,BRMDLBY,24.93,,S,Finland,Nurse,2,0,Unknown,Miss,Adult,Family Visit,0
4797,1,"Brown, Master. Anna Emma",male,44.8,0,1,WND7R86,187.66,E133,Q,Finland,Nurse,2,0,E,Master,Adult,Business,1
4798,3,"Smith, Mrs. David Emma",female,30.0,3,1,HOP66CZ,7.0,,Q,England,Businessman,5,0,Unknown,Mrs,Adult,Immigration,0
4799,3,"Singh, Miss. Raj David",female,32.7,3,1,ENROOW3,12.43,,S,England,Seamstress,5,0,Unknown,Miss,Adult,Family Visit,1
4800,3,"Martin, Dr. Ali Anna",male,31.6,3,2,QCYZ9IH,11.91,,S,Germany,Labourer,6,0,Unknown,Dr,Adult,Family Visit,0
4801,2,"Singh, Mrs. Mary David",female,29.5,3,0,G8WFTU3,33.86,,S,Italy,Labourer,4,0,E,Mrs,Adult,Vacation,1
4802,3,"Murphy, Mrs. Emma David",female,35.9,0,2,4V4U2U9,25.25,,S,India,Student,3,0,Unknown,Mrs,Adult,Immigration,0
4803,3,"Martin, Miss. Mary John",female,53.2,3,0,PIXAI4C,8.25,,Q,Finland,Doctor,4,0,Unknown,Miss,Adult,Immigration,1
4804,3,"Patel, Mrs. Mary John",female,31.3,2,2,03TUNL3,15.03,,Q,Sweden,Nurse,5,0,Unknown,Mrs,Adult,Vacation,1
4805,3,"Martin, Mrs. Ali Ali",female,35.2,2,2,U0L8DYJ,18.74,,S,Sweden,Seamstress,5,0,Unknown,Mrs,Adult,Family Visit,1
4806,1,"Garcia, Dr. Ali David",male,41.7,1,0,1TC1AIU,109.62,B123,Q,England,Seamstress,2,0,B,Dr,Adult,Immigration,1
4807,3,"Brown, Miss. Anna Raj",female,30.3,3,1,YK1SJ8M,18.6,,S,Finland,Labourer,5,0,Unknown,Miss,Adult,Family Visit,1
4808,3,"Smith, Mr. Anna John",male,12.4,1,1,MQZAOK3,27.88,,S,Lebanon,Seamstress,3,0,Unknown,Mr,Child,Business,0
4809,1,"Smith, Miss. Emma Ali",female,28.3,1,2,GZ5TTB5,63.5,E7,Q,Germany,Nurse,4,0,E,Miss,Adult,Family Visit,1
4810,2,"Lee, Miss. Mary John",female,22.4,2,1,DXO13PU,76.8,,S,Ireland,Nurse,4,0,D,Miss,Adult,Business,1
4811,3,"Singh, Master. Mary Ali",male,31.1,3,1,0B9B8L3,20.76,,S,Italy,Student,5,0,Unknown,Master,Adult,Immigration,0
4812,3,"Khan, Miss. Ali Anna",female,15.1,1,0,QD3XPGD,12.62,,S,Sweden,Clerk,2,0,Unknown,Miss,Teen,Business,0
4813,3,"Patel, Mrs. John Anna",female,28.2,0,2,6R50RRK,31.33,,S,England,Nurse,3,0,Unknown,Mrs,Adult,Vacation,1
4814,1,"Patel, Dr. John James",female,25.4,3,0,S9N2N40,108.85,E91,S,England,Seamstress,4,0,E,Dr,Adult,Business,1
4815,2,"Murphy, Miss. David Emma",female,36.8,2,0,3P30154,15.58,F36,S,Sweden,Clerk,3,0,F,Miss,Adult,Family Visit,1
4816,3,"Murphy, Dr. Raj James",female,42.4,3,0,QRFD3QQ,9.91,,S,Lebanon,Student,4,0,Unknown,Dr,Adult,Immigration,1
4817,1,"Brown, Dr. Anna Emma",female,45.5,3,2,M2KSMZ4,199.85,,C,Ireland,Labourer,6,0,B,Dr,Adult,Business,1
4818,3,"Garcia, Master. John James",male,52.1,0,2,UIDODZM,20.52,,S,USA,Seamstress,3,0,Unknown,Master,Adult,Business,1
4819,1,"Smith, Master. Ali David",male,31.0,1,2,8WOTJFF,111.64,,S,Italy,Teacher,4,0,Unknown,Master,Adult,Vacation,0
4820,1,"Brown, Mrs. James John",female,33.1,0,0,15SYGSV,88.55,A66,S,Lebanon,Engineer,1,1,A,Mrs,Adult,Vacation,1
4821,2,"Lee, Mr. James Emma",male,13.3,3,0,5LKILZU,24.05,,S,USA,Clerk,4,0,Unknown,Mr,Teen,Family Visit,0
4822,3,"Smith, Dr. Emma David",male,13.3,0,2,3ZNUT4P,5.03,,S,Lebanon,Labourer,3,0,Unknown,Dr,Teen,Family Visit,0
4823,3,"Brown, Master. Raj John",male,25.5,2,1,M171SUG,26.57,,S,Italy,Teacher,4,0,Unknown,Master,Adult,Family Visit,0
4824,3,"Singh, Mrs. Raj James",female,19.1,0,2,A7FUW9G,36.94,,S,Sweden,Labourer,3,0,Unknown,Mrs,Teen,Business,1
4825,3,"Murphy, Mr. Emma David",male,42.3,3,0,7PJWQU3,16.69,,Q,USA,Teacher,4,0,Unknown,Mr,Adult,Family Visit,1
4826,3,"Martin, Dr. David John",female,35.7,3,0,PO6089W,6.34,,S,Ireland,Student,4,0,Unknown,Dr,Adult,Immigration,1
4827,2,"Garcia, Master. Ali Raj",male,9.6,0,1,V6T3ZZH,73.68,,S,USA,Labourer,2,0,C,Master,Child,Vacation,0
4828,3,"Brown, Dr. Raj Raj",male,39.8,2,0,LYL8M3E,29.45,,S,Germany,Engineer,3,0,Unknown,Dr,Adult,Vacation,0
4829,3,"Smith, Miss. Mary Ali",female,43.7,3,0,6JB3CUY,6.59,,Q,Finland,Teacher,4,0,Unknown,Miss,Adult,Vacation,0
4830,2,"Khan, Miss. Ali John",female,31.5,3,2,ACQXOWD,76.71,A61,S,Italy,Student,6,0,A,Miss,Adult,Business,1
4831,3,"Patel, Dr. Ali Mary",male,17.3,2,0,CC6R575,22.86,,C,Germany,Clerk,3,0,Unknown,Dr,Teen,Immigration,0
4832,1,"Lee, Dr. David Raj",female,47.1,3,1,IUQE17A,105.92,,S,France,Businessman,5,0,Unknown,Dr,Adult,Business,1
4833,2,"Martin, Miss. David David",female,17.7,0,0,Z2FG8UQ,49.85,D106,S,Italy,Engineer,1,1,D,Miss,Teen,Business,1
4834,1,"Martin, Mr. David James",male,15.4,0,0,L38CW9O,154.57,G6,C,Lebanon,Nurse,1,1,G,Mr,Teen,Vacation,1
4835,3,"Singh, Mr. Emma Raj",male,30.7,3,1,FOA2MYG,18.32,,S,USA,Merchant,5,0,Unknown,Mr,Adult,Family Visit,0
4836,1,"Smith, Dr. David Ali",female,29.9,3,0,Y21A2E7,145.91,,S,Italy,Businessman,4,0,A,Dr,Adult,Family Visit,0
4837,3,"Garcia, Miss. Mary Emma",female,20.8,2,1,1YPW9RC,10.64,,Q,USA,Teacher,4,0,Unknown,Miss,Adult,Immigration,0
4838,3,"Brown, Miss. Anna Mary",female,26.0,2,0,ZYQQ4KX,37.72,,S,England,Seamstress,3,0,Unknown,Miss,Adult,Business,1
4839,2,"Murphy, Mrs. Ali Raj",female,38.6,0,2,AE3ASTK,43.91,,C,India,Seamstress,3,0,Unknown,Mrs,Adult,Family Visit,1
4840,2,"Singh, Miss. Emma Mary",female,7.1,1,2,BY5T7JE,58.0,,S,Italy,Seamstress,4,0,C,Miss,Child,Vacation,0
4841,3,"Martin, Dr. John David",male,31.2,0,0,WAS0ULE,27.15,,Q,Sweden,Doctor,1,1,Unknown,Dr,Adult,Immigration,1
4842,3,"Khan, Dr. David Mary",male,46.1,2,0,92SUEGH,24.38,,S,USA,Businessman,3,0,Unknown,Dr,Adult,Immigration,0
4843,3,"Murphy, Mr. David John",male,24.2,3,1,KS4NKDW,34.01,,S,Germany,Doctor,5,0,Unknown,Mr,Adult,Business,0
4844,2,"Smith, Master. Anna Raj",male,32.4,0,1,X86TK51,47.8,C86,Q,Ireland,Merchant,2,0,C,Master,Adult,Family Visit,1
4845,1,"Smith, Miss. Raj John",female,17.7,2,0,DWBQTOH,121.03,,S,France,Engineer,3,0,B,Miss,Teen,Family Visit,0
4846,3,"Brown, Master. Emma Anna",male,46.0,1,0,NDHZT9L,18.89,,C,Sweden,Businessman,2,0,Unknown,Master,Adult,Family Visit,0
4847,2,"Brown, Miss. Mary Anna",female,24.1,2,1,7ANV8PB,39.79,,S,England,Doctor,4,0,G,Miss,Adult,Immigration,1
4848,3,"Khan, Miss. Emma David",female,23.2,3,1,5TZ3EBT,10.51,,C,USA,Clerk,5,0,Unknown,Miss,Adult,Business,0
4849,2,"Khan, Dr. David Anna",female,38.5,3,2,5994YSX,76.88,,S,England,Clerk,6,0,Unknown,Dr,Adult,Vacation,1
4850,3,"Garcia, Mr. James Anna",male,39.1,0,1,W5F5EO5,29.56,,S,Lebanon,Doctor,2,0,Unknown,Mr,Adult,Business,0
4851,3,"Johnson, Dr. Emma David",male,23.5,0,0,GQROCTS,39.55,,Q,England,Student,1,1,Unknown,Dr,Adult,Immigration,1
4852,1,"Johnson, Mrs. Emma John",female,22.5,2,0,PT72XGQ,129.97,C53,S,Germany,Labourer,3,0,C,Mrs,Adult,Business,1
4853,3,"Garcia, Mr. John David",male,32.4,0,2,DESLE24,18.56,,Q,USA,Teacher,3,0,Unknown,Mr,Adult,Immigration,0
4854,3,"Johnson, Dr. David James",male,35.2,2,0,UMZASHO,28.91,,S,England,Doctor,3,0,Unknown,Dr,Adult,Family Visit,0
4855,2,"Singh, Mrs. David David",female,19.9,3,1,253QSC6,50.91,B61,S,France,Labourer,5,0,B,Mrs,Teen,Immigration,0
4856,3,"Murphy, Mr. Anna Ali",male,17.8,3,0,SXJ6729,26.51,,S,Germany,Doctor,4,0,Unknown,Mr,Teen,Vacation,0
4857,3,"Johnson, Mr. Raj Emma",male,21.0,3,2,ZP5OIMD,6.74,,C,USA,Student,6,0,Unknown,Mr,Adult,Vacation,0
4858,3,"Singh, Miss. David Mary",female,11.6,0,0,JPJC0ZH,25.99,,C,France,Student,1,1,Unknown,Miss,Child,Family Visit,1
4859,3,"Martin, Miss. Ali James",female,30.4,0,1,P5BQ4Y1,29.27,,S,India,Engineer,2,0,Unknown,Miss,Adult,Immigration,0
4860,3,"Martin, Mrs. Mary John",female,43.7,0,0,1O7ZJR1,26.08,,Q,India,Teacher,1,1,Unknown,Mrs,Adult,Business,0
4861,3,"Lee, Dr. Anna Anna",male,38.3,3,2,IFKPQJ6,38.02,,S,India,Engineer,6,0,Unknown,Dr,Adult,Immigration,0
4862,2,"Garcia, Dr. Anna Ali",male,10.8,2,2,HMXW9JD,56.76,,S,Ireland,Labourer,5,0,Unknown,Dr,Child,Family Visit,1
4863,3,"Murphy, Master. Emma Anna",male,48.8,0,1,C6DYN32,13.54,,S,England,Doctor,2,0,Unknown,Master,Adult,Business,0
4864,1,"Patel, Mr. Raj James",male,13.4,2,2,GD9TG4K,97.91,,S,Lebanon,Businessman,5,0,C,Mr,Teen,Vacation,0
4865,2,"Johnson, Dr. Mary John",female,5.9,1,2,1YJYQF4,55.02,,S,USA,Teacher,4,0,Unknown,Dr,Child,Vacation,1
4866,3,"Martin, Master. John John",male,39.0,2,2,9B97LWW,24.42,,C,Finland,Engineer,5,0,Unknown,Master,Adult,Family Visit,0
4867,3,"Martin, Master. James Raj",male,51.2,1,2,73Z47VW,25.11,,C,France,Seamstress,4,0,Unknown,Master,Adult,Immigration,1
4868,3,"Singh, Mr. James John",male,42.6,1,2,473T49Y,15.62,,S,Sweden,Merchant,4,0,Unknown,Mr,Adult,Vacation,0
4869,3,"Garcia, Master. James Anna",male,8.2,3,0,A1K3Z0Z,34.44,,S,Germany,Businessman,4,0,Unknown,Master,Child,Immigration,0
4870,3,"Lee, Dr. Ali David",male,24.7,0,2,YSOFRVG,37.84,,S,France,Engineer,3,0,Unknown,Dr,Adult,Business,0
4871,3,"Martin, Dr. John James",female,53.3,1,0,Q3KG872,5.71,,S,Germany,Engineer,2,0,Unknown,Dr,Adult,Vacation,0
4872,3,"Martin, Miss. James Mary",female,43.4,1,0,8D55NMI,18.23,,C,India,Student,2,0,Unknown,Miss,Adult,Business,1
4873,3,"Smith, Dr. Mary Emma",male,48.1,1,1,HKPLQ6X,36.9,,S,Germany,Merchant,3,0,Unknown,Dr,Adult,Vacation,0
4874,3,"Smith, Miss. John James",female,15.7,3,1,T96HVGY,27.8,,S,Finland,Businessman,5,0,Unknown,Miss,Teen,Business,0
4875,2,"Johnson, Mr. Raj Mary",male,49.2,2,1,3870EAG,34.23,D35,S,Germany,Merchant,4,0,D,Mr,Adult,Immigration,0
4876,1,"Smith, Mrs. Emma Anna",female,17.3,3,2,T4O5VMF,164.21,,S,USA,Businessman,6,0,B,Mrs,Teen,Vacation,1
4877,3,"Murphy, Miss. James Emma",female,8.5,0,1,ZBGW09F,20.81,,Q,Ireland,Nurse,2,0,Unknown,Miss,Child,Family Visit,1
4878,3,"Khan, Dr. Ali Raj",male,42.7,3,1,A47LSK2,8.07,,S,France,Engineer,5,0,Unknown,Dr,Adult,Family Visit,0
4879,1,"Martin, Master. David David",male,32.6,1,0,IUWAOKE,175.28,C61,S,India,Nurse,2,0,C,Master,Adult,Business,0
4880,3,"Singh, Miss. John Mary",female,38.7,3,1,SYL17UI,9.5,,S,Italy,Student,5,0,Unknown,Miss,Adult,Immigration,0
4881,2,"Patel, Dr. Anna Ali",female,29.1,2,2,JRFBORB,78.43,A50,S,Finland,Clerk,5,0,A,Dr,Adult,Immigration,1
4882,3,"Singh, Dr. Emma Ali",male,21.6,2,1,CEGOA6N,37.82,,S,Italy,Clerk,4,0,Unknown,Dr,Adult,Vacation,0
4883,3,"Garcia, Mrs. Mary Raj",female,28.2,1,2,RJOGU3S,27.2,,Q,Germany,Student,4,0,Unknown,Mrs,Adult,Family Visit,0
4884,3,"Lee, Mr. Raj John",male,10.5,3,2,85SVZMO,19.81,,S,USA,Clerk,6,0,Unknown,Mr,Child,Family Visit,0
4885,3,"Smith, Master. Raj Ali",male,41.3,3,2,DAA3S1L,27.76,,S,Finland,Seamstress,6,0,Unknown,Master,Adult,Vacation,0
4886,2,"Martin, Master. James Emma",male,40.7,1,0,7P1CX3J,59.02,D66,S,Ireland,Doctor,2,0,D,Master,Adult,Immigration,0
4887,1,"Brown, Miss. Emma David",female,24.6,0,2,LMBSV0B,152.36,,S,USA,Seamstress,3,0,A,Miss,Adult,Business,1
4888,1,"Murphy, Mr. David Ali",male,17.1,1,1,ARC1ILX,102.24,F36,C,USA,Student,3,0,F,Mr,Teen,Immigration,1
4889,1,"Murphy, Master. John Raj",male,20.0,2,0,0Z791CW,140.07,F83,S,France,Nurse,3,0,F,Master,Adult,Family Visit,0
4890,3,"Patel, Dr. Anna James",male,15.4,3,1,5IXQUO8,30.71,,S,Finland,Labourer,5,0,Unknown,Dr,Teen,Family Visit,1
4891,3,"Garcia, Dr. Anna John",male,17.1,0,0,NII7LA8,18.55,,S,Lebanon,Student,1,1,Unknown,Dr,Teen,Vacation,1
4892,3,"Garcia, Mr. Emma John",male,31.2,1,1,SPPJ3KN,15.05,,C,France,Businessman,3,0,Unknown,Mr,Adult,Vacation,0
4893,2,"Murphy, Dr. Mary John",female,28.3,1,0,TY80GGX,22.73,,S,India,Clerk,2,0,G,Dr,Adult,Business,0
4894,3,"Singh, Mr. David Raj",male,35.1,0,0,IY3MSQ8,38.22,,Q,Finland,Merchant,1,1,Unknown,Mr,Adult,Vacation,1
4895,1,"Lee, Mrs. Ali Raj",female,25.7,0,2,7PILWUT,95.09,,C,Lebanon,Clerk,3,0,A,Mrs,Adult,Immigration,0
4896,1,"Khan, Dr. Anna Emma",female,77.7,3,2,060EIN5,75.53,,S,Ireland,Clerk,6,0,Unknown,Dr,Senior,Vacation,1
4897,3,"Smith, Dr. James Ali",female,52.2,0,2,EQG75IO,27.11,,Q,India,Doctor,3,0,Unknown,Dr,Adult,Family Visit,1
4898,1,"Smith, Master. Ali Emma",male,31.8,0,0,ARCAGV5,182.07,,S,USA,Businessman,1,1,Unknown,Master,Adult,Family Visit,0
4899,3,"Singh, Master. James David",male,11.8,3,2,BU9QO79,7.18,,C,Italy,Doctor,6,0,Unknown,Master,Child,Vacation,0
4900,2,"Murphy, Miss. Emma John",female,0.5,0,1,SRY0QIG,42.89,,C,Sweden,Teacher,2,0,Unknown,Miss,Child,Business,1
4901,3,"Singh, Dr. Anna Mary",male,39.3,2,0,NADYT6L,9.75,,S,India,Nurse,3,0,Unknown,Dr,Adult,Vacation,0
4902,3,"Patel, Dr. David John",male,35.9,0,0,TVVMF45,25.07,,S,Lebanon,Engineer,1,1,Unknown,Dr,Adult,Immigration,0
4903,3,"Garcia, Dr. Emma John",male,9.8,3,1,EM0MTL4,28.66,,S,Germany,Labourer,5,0,Unknown,Dr,Child,Business,1
4904,3,"Lee, Miss. Raj David",female,25.4,2,0,8P40LLF,22.82,,C,Ireland,Student,3,0,Unknown,Miss,Adult,Vacation,1
4905,1,"Lee, Mr. Raj David",male,44.8,1,1,EU6ZXRA,53.66,,S,England,Seamstress,3,0,Unknown,Mr,Adult,Business,0
4906,1,"Brown, Dr. John David",male,7.7,1,0,646WPW7,72.82,,S,Ireland,Labourer,2,0,A,Dr,Child,Vacation,0
4907,3,"Khan, Miss. David Raj",female,27.8,2,2,ITSLI98,11.63,,S,India,Seamstress,5,0,Unknown,Miss,Adult,Business,0
4908,3,"Martin, Dr. John Mary",female,22.6,1,2,GHDTDBO,24.06,,S,Finland,Labourer,4,0,Unknown,Dr,Adult,Immigration,1
4909,3,"Johnson, Dr. Raj John",female,35.0,3,0,34BQ64U,35.1,,S,England,Labourer,4,0,Unknown,Dr,Adult,Immigration,1
4910,1,"Brown, Dr. John Ali",male,49.4,1,1,ICSD7PT,64.08,A14,S,England,Doctor,3,0,A,Dr,Adult,Business,0
4911,2,"Johnson, Mrs. Anna James",female,58.3,1,0,5G1N9DI,77.87,,S,Lebanon,Engineer,2,0,Unknown,Mrs,Adult,Vacation,1
4912,3,"Lee, Dr. Mary Emma",male,29.1,2,0,7FA8Y5J,10.16,,S,Ireland,Doctor,3,0,Unknown,Dr,Adult,Family Visit,1
4913,1,"Murphy, Mr. James Mary",male,24.9,0,1,LRBF1TC,121.9,,Q,Sweden,Merchant,2,0,Unknown,Mr,Adult,Family Visit,1
4914,3,"Singh, Master. Ali Ali",male,23.0,3,2,8RY1BMN,25.09,,C,Italy,Student,6,0,Unknown,Master,Adult,Immigration,0
4915,3,"Garcia, Mrs. Raj Anna",female,26.4,0,1,YYWF47V,20.56,,Q,USA,Labourer,2,0,Unknown,Mrs,Adult,Vacation,1
4916,3,"Brown, Mr. Ali Mary",male,34.3,1,2,W3XG94T,6.85,,S,Finland,Merchant,4,0,Unknown,Mr,Adult,Vacation,0
4917,3,"Garcia, Master. James James",male,77.1,3,1,T0M830W,35.1,,Q,Sweden,Doctor,5,0,Unknown,Master,Senior,Family Visit,0
4918,3,"Garcia, Master. James James",male,13.9,3,0,DOOT1CY,5.47,,S,Ireland,Teacher,4,0,Unknown,Master,Teen,Vacation,0
4919,3,"Johnson, Dr. Emma James",male,29.7,1,1,OUIYY4E,18.72,,Q,England,Engineer,3,0,Unknown,Dr,Adult,Immigration,0
4920,1,"Smith, Mrs. John John",female,33.3,3,0,D18XZKW,50.49,D81,S,USA,Businessman,4,0,D,Mrs,Adult,Immigration,1
4921,1,"Lee, Master. John Raj",male,25.7,1,2,1XJXQBM,60.53,F140,S,Lebanon,Seamstress,4,0,F,Master,Adult,Immigration,0
4922,2,"Garcia, Mr. James Raj",male,19.3,1,0,DOA6XDK,60.32,,S,Germany,Teacher,2,0,G,Mr,Teen,Business,0
4923,1,"Singh, Mrs. Ali Mary",female,37.3,2,2,OCEVF5K,194.69,,S,Lebanon,Clerk,5,0,D,Mrs,Adult,Immigration,1
4924,1,"Garcia, Dr. John Ali",male,56.0,3,2,HGENF1V,194.98,,S,France,Clerk,6,0,E,Dr,Adult,Immigration,0
4925,1,"Johnson, Mrs. David Emma",female,56.1,1,0,OCR0C64,188.06,,C,Finland,Nurse,2,0,F,Mrs,Adult,Business,1
4926,1,"Garcia, Dr. John James",female,12.2,0,1,EM9VNGH,153.24,,Q,England,Doctor,2,0,D,Dr,Child,Vacation,1
4927,1,"Garcia, Dr. Ali David",female,39.5,0,0,H2KGG3N,119.83,E130,S,USA,Doctor,1,1,E,Dr,Adult,Business,0
4928,1,"Johnson, Dr. Ali James",male,41.1,2,2,5759M1O,123.49,G128,C,Ireland,Labourer,5,0,G,Dr,Adult,Vacation,0
4929,1,"Lee, Miss. Raj Emma",female,16.3,3,1,0DWOZ2R,167.15,,C,Sweden,Student,5,0,A,Miss,Teen,Family Visit,1
4930,3,"Patel, Mr. Mary Mary",male,26.9,3,2,14HGDE1,32.35,,C,England,Clerk,6,0,Unknown,Mr,Adult,Immigration,0
4931,3,"Lee, Master. Raj Emma",male,29.7,2,1,TEEBKOV,30.09,,S,Ireland,Clerk,4,0,Unknown,Master,Adult,Vacation,0
4932,3,"Garcia, Master. John Emma",male,19.2,0,0,I95FXJK,26.75,,S,Italy,Businessman,1,1,Unknown,Master,Teen,Immigration,1
4933,1,"Murphy, Mrs. Raj Ali",female,20.0,2,0,VYQYGYY,101.21,,Q,USA,Labourer,3,0,D,Mrs,Adult,Family Visit,1
4934,3,"Murphy, Mr. John Emma",male,13.6,3,2,LJLTCKS,36.92,,S,Ireland,Engineer,6,0,Unknown,Mr,Teen,Vacation,0
4935,3,"Garcia, Mr. Anna Anna",male,19.9,1,0,UDOI7TR,21.6,,Q,Lebanon,Seamstress,2,0,Unknown,Mr,Teen,Business,0
4936,1,"Lee, Miss. Anna Anna",female,16.6,3,2,YY4WT3V,54.15,,S,Finland,Clerk,6,0,Unknown,Miss,Teen,Vacation,1
4937,1,"Smith, Miss. Raj Mary",female,30.9,0,2,000GI8U,129.36,,S,Sweden,Student,3,0,G,Miss,Adult,Vacation,0
4938,3,"Brown, Dr. Emma John",male,12.7,3,0,HX1B0XE,24.05,,C,Germany,Nurse,4,0,Unknown,Dr,Child,Business,0
4939,2,"Garcia, Mr. Ali James",male,44.9,3,2,C9U8J1F,75.94,D106,C,Germany,Student,6,0,D,Mr,Adult,Business,1
